"game","superid","round","showScore","initScore","payoff","cumulativePayoff","cPayoffS","WealthLevel","coop","local_rate_coop","degree","happ","harm"
121,12109,7,0,200,400,2600,0.380371667072213,"Middle",1,0.9,10,2,NA
121,12110,7,0,200,400,2300,-0.126790555690738,"Middle",0,0.666666666666667,5,1,NA
121,12113,7,0,200,400,2000,-0.633952778453688,"Poorer",1,0.9,10,1,NA
121,12114,7,0,200,300,1500,-1.47922314972527,"Poorer",0,0.6,5,2,NA
121,12115,7,0,200,400,2100,-0.464898704199371,"Middle",1,0.9,9,2,NA
121,12116,7,0,200,450,1850,-0.887533889835163,"Poorer",1,0.909090909090909,11,2,NA
122,12200,7,0,1150,250,2200,0.852463931449257,"Richer",1,1,8,2,NA
122,12201,7,0,1150,100,2600,1.54599390957747,"Richest",1,0.75,6,2,NA
122,12202,7,0,200,350,900,-1.40150849746742,"Poorer",1,1,7,2,NA
122,12205,7,0,200,350,2350,1.11253767324734,"Richer",1,1,9,2,NA
122,12206,7,0,200,250,2000,0.505698942385153,"Richer",1,1,7,2,NA
122,12207,7,0,200,200,1700,-0.0144485412110042,"Middle",1,1,7,2,NA
122,12208,7,0,200,250,1850,0.245625200587074,"Middle",1,0.888888888888889,9,2,NA
122,12209,7,0,200,200,750,-1.6615822392655,"Poorest",0,0.666666666666667,2,2,NA
122,12210,7,0,200,350,1000,-1.22812600293537,"Poorer",1,0.888888888888889,7,1,NA
122,12211,7,0,200,200,1600,-0.187831035743057,"Middle",0,0.666666666666667,3,2,NA
122,12212,7,0,200,350,1850,0.245625200587074,"Middle",1,0.888888888888889,8,2,NA
122,12213,7,0,200,200,1700,-0.0144485412110042,"Middle",1,0.833333333333333,5,2,NA
123,12300,7,0,200,400,2200,-0.157968596770343,"Middle",1,1,9,2,NA
123,12301,7,0,200,450,2900,1.86929506178239,"Richest",1,1,9,2,NA
123,12302,7,0,200,450,2650,1.14527232658498,"Richer",1,1,9,1,NA
123,12303,7,0,200,500,2150,-0.302773143809823,"Middle",1,1,10,2,NA
123,12304,7,0,200,450,2050,-0.592382237888785,"Poorer",1,1,10,1,NA
123,12305,7,0,200,450,1850,-1.17160042604671,"Poorer",1,1,9,2,NA
123,12306,7,0,200,400,2100,-0.447577690849304,"Middle",1,1,10,1,NA
123,12308,7,0,1150,450,2700,1.29007687362446,"Richer",1,1,9,2,NA
123,12309,7,0,200,450,1850,-1.17160042604671,"Poorer",1,1,10,2,NA
123,12310,7,0,200,450,2200,-0.157968596770343,"Middle",1,1,9,2,NA
123,12311,7,0,200,450,2150,-0.302773143809823,"Middle",1,1,10,2,NA
124,12400,7,0,200,400,2200,-0.447357326475506,"Middle",1,1,8,2,NA
124,12401,7,0,1150,450,2550,0.392801554954102,"Middle",1,0.888888888888889,9,2,NA
124,12402,7,0,200,400,2300,-0.207311931781332,"Middle",1,0.875,9,2,NA
124,12404,7,0,1150,200,1800,-1.4075389052522,"Poorer",0,0.5,2,1,NA
124,12407,7,0,1150,100,3250,2.07311931781332,"Richest",1,0.75,4,1,NA
124,12409,7,0,200,400,2350,-0.0872892344342453,"Middle",1,1,8,2,NA
124,12410,7,0,200,400,2200,-0.447357326475506,"Middle",1,1,8,2,NA
124,12411,7,0,200,350,2400,0.0327334629128416,"Middle",1,1,8,2,NA
124,12412,7,0,200,400,2100,-0.687402721169679,"Poorer",1,1,8,2,NA
124,12414,7,0,1150,350,3000,1.47300583107788,"Richer",1,0.888888888888889,9,1,NA
124,12416,7,0,200,450,2100,-0.687402721169679,"Poorer",1,0.888888888888889,9,2,NA
125,12500,7,0,200,300,1750,-1.26819934602952,"Poorer",1,0.875,8,1,NA
125,12501,7,0,1150,350,3000,1.24806919767984,"Richer",1,1,8,2,NA
125,12502,7,0,200,300,2250,-0.261691928545774,"Middle",1,0.875,7,1,NA
125,12503,7,0,200,350,2900,1.04676771418309,"Richer",1,0.888888888888889,9,1,NA
125,12504,7,0,1150,400,3100,1.44937068117659,"Richer",1,1,8,1,NA
125,12505,7,0,200,350,2350,-0.0603904450490247,"Middle",1,0.888888888888889,8,2,NA
125,12506,7,0,200,350,2350,-0.0603904450490247,"Middle",1,0.888888888888889,9,1,NA
125,12507,7,0,200,300,1900,-0.966247120784395,"Poorer",1,0.875,8,2,NA
125,12510,7,0,200,300,1750,-1.26819934602952,"Poorer",1,1,6,2,NA
125,12513,7,0,200,600,2450,0.140911038447724,"Middle",0,1,3,-1,NA
126,12603,7,1,200,350,2250,-0.236383942505844,"Middle",1,0.777777777777778,8,1,NA
126,12604,7,1,200,200,1950,-0.62868069815384,"Poorer",1,0.9,9,-1,NA
126,12605,7,1,1150,250,3850,1.85586542095013,"Richest",1,0.888888888888889,9,2,NA
126,12606,7,1,1150,300,2650,0.286678398358151,"Middle",1,0.875,8,1,NA
126,12607,7,1,1150,100,2750,0.417443983574149,"Middle",0,1,3,2,NA
126,12608,7,1,200,600,1900,-0.694063490761839,"Poorer",0,0.875,8,1,NA
126,12610,7,1,200,200,1700,-0.955594661193837,"Poorer",1,0.75,11,-2,NA
126,12611,7,1,200,250,2000,-0.563297905545841,"Poorer",1,0.818181818181818,11,0,NA
126,12612,7,1,200,300,2100,-0.432532320329842,"Middle",1,0.8,10,0,NA
126,12613,7,1,200,700,4150,2.24816217659813,"Richest",0,0.875,5,2,NA
126,12614,7,1,200,600,1750,-0.890211868585837,"Poorer",0,0.857142857142857,7,1,NA
126,12615,7,1,200,250,2350,-0.105618357289845,"Middle",1,0.818181818181818,11,1,NA
126,12616,7,1,200,300,2200,-0.301766735113843,"Middle",1,0.875,8,2,NA
127,12700,7,1,200,200,1900,-0.899180892314781,"Poorer",1,0.833333333333333,7,2,NA
127,12701,7,1,1150,100,2400,-0.224795223078695,"Middle",1,0.875,9,-1,NA
127,12702,7,1,200,100,2250,-0.427110923849521,"Middle",1,0.875,8,0,NA
127,12704,7,1,200,150,1550,-1.37125086078004,"Poorer",1,0.888888888888889,9,0,NA
127,12705,7,1,200,250,1850,-0.966619459238389,"Poorer",1,1,8,1,NA
127,12706,7,1,200,100,2000,-0.764303758467564,"Poorer",0,0.75,3,2,NA
127,12707,7,1,1150,250,2550,-0.0224795223078693,"Middle",1,1,5,0,NA
127,12708,7,1,1150,200,2950,0.517029013080999,"Richer",1,0.9,9,1,NA
127,12709,7,1,1150,400,3550,1.3262918161643,"Richer",0,0.857142857142857,7,1,NA
127,12710,7,1,1150,600,4050,2.00067748540039,"Richest",0,0.777777777777778,8,2,NA
127,12711,7,1,1150,400,2650,0.112397611539348,"Middle",0,0.714285714285714,7,1,NA
127,12712,7,1,1150,300,3100,0.719344713851825,"Richer",1,1,8,1,NA
128,12800,7,1,1150,250,2350,0.651056645294098,"Richer",1,0.857142857142857,7,1,NA
128,12801,7,1,200,250,1550,-0.719588923746108,"Poorer",1,0.857142857142857,7,2,NA
128,12803,7,1,200,200,2800,1.42204477787921,"Richer",1,0.875,8,1,NA
128,12805,7,1,200,600,1850,-0.205596835356031,"Middle",0,0.666666666666667,5,2,NA
128,12806,7,1,1150,500,2750,1.3363794298142,"Richer",0,0.8,5,1,NA
128,12808,7,1,200,250,1500,-0.805254271811121,"Poorer",1,0.857142857142857,8,1,NA
128,12809,7,1,1150,250,2450,0.822387341424124,"Richer",1,0.777777777777778,9,1,NA
128,12810,7,1,200,100,1350,-1.06225031600616,"Poorer",1,0.75,5,1,NA
128,12812,7,1,200,200,1200,-1.3192463602012,"Poorer",1,0.875,9,1,NA
128,12813,7,1,200,250,1900,-0.119931487291018,"Middle",1,0.857142857142857,7,2,NA
129,12900,7,1,200,900,3050,0.431654719894191,"Middle",0,0.9,9,0,NA
129,12901,7,1,200,250,2500,-0.532823794869392,"Poorer",1,1,7,2,NA
129,12903,7,1,200,400,2350,-0.795863389804915,"Poorer",1,1,10,2,NA
129,12905,7,1,200,500,2350,-0.795863389804915,"Poorer",1,1,10,2,NA
129,12906,7,1,1150,450,3900,1.92221242452882,"Richest",1,1,11,1,NA
129,12907,7,1,1150,300,3200,0.694694314829714,"Richer",1,1,8,1,NA
129,12908,7,1,200,350,2500,-0.532823794869392,"Poorer",1,1,9,1,NA
129,12909,7,1,1150,200,2750,-0.0944244699768543,"Middle",1,0.875,9,2,NA
129,12910,7,1,200,400,2400,-0.708183524826407,"Poorer",1,1,9,1,NA
129,12911,7,1,1150,450,3400,1.04541377474374,"Richer",1,1,11,2,NA
129,12912,7,1,200,100,2050,-1.32194257967596,"Poorer",0,1,2,2,NA
129,12913,7,1,200,400,2400,-0.708183524826407,"Poorer",1,1,10,2,NA
129,12914,7,1,1150,400,3600,1.39613323465777,"Richer",1,1,9,0,NA
130,13000,7,1,1150,200,2300,1.05182257590398,"Richer",1,0.833333333333333,6,1,NA
130,13001,7,1,200,250,1300,-0.875180616591861,"Poorer",1,1,5,2,NA
130,13003,7,1,200,250,1850,0.184671139280851,"Middle",1,0.857142857142857,7,1,NA
130,13004,7,1,200,250,1500,-0.489779978092693,"Middle",1,0.777777777777778,9,1,NA
130,13006,7,1,1150,250,2500,1.43722321440315,"Richer",1,1,7,1,NA
130,13008,7,1,1150,100,2400,1.24452289515356,"Richer",0,1,2,0,NA
130,13009,7,1,200,400,1800,0.0883209796560592,"Middle",0,0.8,5,1,NA
130,13010,7,1,200,100,800,-1.83868221283978,"Poorest",0,0.5,2,1,NA
130,13011,7,1,1150,200,2200,0.859122256654395,"Richer",0,0.5,5,1,NA
130,13012,7,1,200,300,1400,-0.682480297342277,"Poorer",1,1,6,2,NA
130,13015,7,1,200,300,1650,-0.200729499218317,"Middle",1,0.875,8,2,NA
130,13016,7,1,200,200,1350,-0.778830456967069,"Poorer",1,0.75,8,2,NA
131,13100,7,1,1150,450,3650,1.92743420731861,"Richest",1,1,10,2,NA
131,13102,7,1,200,450,2350,-0.418294232226592,"Middle",1,1,9,1,NA
131,13103,7,1,1150,450,3500,1.65677323352493,"Richest",1,1,9,2,NA
131,13104,7,1,200,500,2350,-0.418294232226592,"Middle",1,1,10,1,NA
131,13105,7,1,1150,400,2900,0.574129338350224,"Richer",1,1,10,2,NA
131,13106,7,1,200,400,1950,-1.14005682900973,"Poorer",1,1,10,1,NA
131,13107,7,1,200,450,2650,0.123027715360762,"Middle",1,1,9,2,NA
131,13108,7,1,200,350,2200,-0.688955206020269,"Poorer",1,1,10,2,NA
131,13109,7,1,200,400,2100,-0.869395855216054,"Poorer",1,1,9,2,NA
131,13110,7,1,200,400,2300,-0.508514556824484,"Poorer",1,1,8,2,NA
131,13115,7,1,200,450,2450,-0.237853583030807,"Middle",1,1,10,2,NA
132,13202,7,1,200,-200,650,-0.887920287950406,"Poorer",1,0.666666666666667,5,-1,NA
132,13203,7,1,1150,-100,950,-0.429638849008261,"Middle",1,0.75,4,-2,NA
132,13204,7,1,200,200,850,-0.582399328655643,"Poorer",0,0.5,5,1,NA
132,13205,7,1,200,100,1200,-0.0477376498898068,"Middle",0,0.8,5,1,NA
132,13206,7,1,1150,200,2600,2.09090906517354,"Richest",0,0.75,4,0,NA
132,13208,7,1,1150,200,1400,0.257783309404957,"Middle",0,0.5,4,1,NA
132,13212,7,1,200,100,600,-0.964300527774097,"Poorer",0,0.666666666666667,3,1,NA
132,13213,7,1,1150,0,1600,0.56330426869972,"Richer",0,1,2,1,NA
133,13300,7,1,200,250,2200,0.462028121826704,"Middle",1,1,9,1,NA
133,13303,7,1,200,200,2150,0.333686976874842,"Middle",0,1,3,0,NA
133,13304,7,1,200,300,1900,-0.308018747884469,"Middle",1,1,8,0,NA
133,13305,7,1,200,250,1850,-0.436359892836332,"Middle",1,1,7,1,NA
133,13307,7,1,200,350,2200,0.462028121826704,"Middle",1,1,7,1,NA
133,13308,7,1,200,200,1350,-1.71977134235495,"Poorest",1,1,7,0,NA
133,13309,7,1,200,250,1700,-0.821383327691918,"Poorer",1,1,7,1,NA
133,13310,7,1,200,500,2000,-0.0513364579807449,"Middle",0,1,5,2,NA
133,13311,7,1,1150,300,2850,2.13046300620091,"Richest",1,1,6,2,NA
133,13314,7,1,200,250,2000,-0.0513364579807449,"Middle",1,1,9,0,NA
134,13401,7,1,200,300,1900,-0.913105197447233,"Poorer",1,1,7,2,NA
134,13404,7,1,200,400,2250,-0.284409815598319,"Middle",1,1,9,0,NA
134,13406,7,1,200,400,2200,-0.374223441576735,"Middle",1,1,8,2,NA
134,13407,7,1,200,350,1850,-1.00291882342565,"Poorer",1,1,7,2,NA
134,13408,7,1,200,350,2350,-0.104782563641486,"Middle",1,1,10,2,NA
134,13409,7,1,200,350,2700,0.523912818207428,"Richer",1,1,9,0,NA
134,13410,7,1,200,400,2250,-0.284409815598319,"Middle",1,1,8,1,NA
134,13411,7,1,1150,450,3700,2.32018533777575,"Richest",1,1,11,2,NA
134,13412,7,1,200,400,1650,-1.36217332733931,"Poorer",1,1,11,2,NA
134,13413,7,1,1150,400,2950,0.97298094809951,"Richer",1,1,11,1,NA
134,13414,7,1,200,200,2750,0.613726444185845,"Richer",1,1,5,1,NA
134,13416,7,1,200,600,2350,-0.104782563641486,"Middle",0,1,4,0,NA
135,13500,7,1,200,200,1600,-0.0945274169978766,"Middle",0,0.75,5,2,NA
135,13501,7,1,1150,150,2250,1.25721464607176,"Richer",1,0.857142857142857,8,1,NA
135,13503,7,1,200,150,1000,-1.34228932136985,"Poorer",1,0.714285714285714,7,2,NA
135,13504,7,1,200,600,1350,-0.614428210486198,"Poorer",0,0.625,8,2,NA
135,13505,7,1,200,300,1900,0.529353535188108,"Richer",1,0.875,8,1,NA
135,13506,7,1,200,300,1500,-0.302487734393205,"Middle",1,0.75,8,1,NA
135,13508,7,1,200,200,1700,0.113432900397452,"Middle",1,0.875,10,1,NA
135,13510,7,1,200,300,2600,1.98507575695541,"Richest",0,0.6,4,0,NA
135,13511,7,1,200,250,1500,-0.302487734393205,"Middle",1,0.8,6,1,NA
135,13512,7,1,200,150,1000,-1.34228932136985,"Poorer",1,0.714285714285714,8,2,NA
135,13513,7,1,200,250,1700,0.113432900397452,"Middle",1,0.857142857142857,8,2,NA
136,13602,7,1,200,200,2100,1.38600163098921,"Richer",0,0.5,4,1,NA
136,13605,7,1,200,300,2000,1.16943887614714,"Richer",0,0.75,4,1,NA
136,13606,7,1,1150,200,1600,0.303187856778889,"Middle",1,0.666666666666667,6,1,NA
136,13607,7,1,200,150,800,-1.42931418195762,"Poorer",1,0.571428571428571,7,2,NA
136,13608,7,1,200,300,1650,0.411469234199921,"Middle",0,0.75,5,2,NA
136,13610,7,1,200,250,1250,-0.454781785168334,"Middle",1,0.714285714285714,8,2,NA
136,13611,7,1,200,150,800,-1.42931418195762,"Poorer",1,1,3,2,NA
136,13612,7,1,1150,100,1500,0.0866251019368254,"Middle",1,0.666666666666667,6,2,NA
136,13614,7,1,200,150,1100,-0.779625917431429,"Poorer",1,0.571428571428571,7,1,NA
136,13615,7,1,200,200,1800,0.736313366463016,"Richer",1,1,4,2,NA
137,13700,7,1,1150,0,2400,0.898100418739418,"Richer",1,0.833333333333333,6,-1,NA
137,13701,7,1,200,50,1350,-0.449050209369709,"Middle",1,0.777777777777778,9,-1,NA
137,13702,7,1,200,50,750,-1.21885056828921,"Poorer",1,0.666666666666667,4,1,NA
137,13703,7,1,200,-50,850,-1.09055050846929,"Poorer",1,0.8,4,1,NA
137,13704,7,1,1150,500,1850,0.192450089729875,"Middle",0,0.714285714285714,5,-2,NA
137,13705,7,1,1150,0,1800,0.128300059819917,"Middle",1,0.75,7,1,NA
137,13706,7,1,200,0,800,-1.15470053837925,"Poorer",1,0.625,8,-2,NA
137,13707,7,1,200,400,1150,-0.705650329009543,"Poorer",0,0.666666666666667,6,2,NA
137,13708,7,1,1150,500,2850,1.47545068792904,"Richer",0,1,5,1,NA
137,13711,7,1,200,300,2800,1.41130065801909,"Richer",0,0.8,4,2,NA
137,13713,7,1,200,200,2100,0.513200239279667,"Richer",0,0.8,4,1,NA
138,13801,7,1,200,350,2400,-0.68286815450698,"Poorer",1,0.888888888888889,8,2,NA
138,13803,7,1,1150,300,3500,1.28444248109646,"Richer",1,0.833333333333333,6,2,NA
138,13805,7,1,200,450,2350,-0.772291365216227,"Poorer",1,0.777777777777778,9,2,NA
138,13806,7,1,200,500,2050,-1.30883062947171,"Poorer",1,0.8,10,2,NA
138,13807,7,1,1150,300,3000,0.390210374003988,"Middle",1,0.833333333333333,7,2,NA
138,13808,7,1,1150,350,2700,-0.146328890251496,"Middle",1,0.888888888888889,8,2,NA
138,13809,7,1,200,450,1950,-1.48767705089021,"Poorer",1,0.818181818181818,10,0,NA
138,13811,7,1,1150,300,2700,-0.146328890251496,"Middle",1,0.75,8,2,NA
138,13812,7,1,1150,200,3100,0.569056795422483,"Richer",1,0.75,4,1,NA
138,13813,7,1,1150,400,3600,1.46328890251496,"Richer",1,0.875,8,2,NA
138,13815,7,1,1150,350,3250,0.837326427550225,"Richer",1,0.777777777777778,8,2,NA
139,13900,7,1,200,300,2400,1.89851098412375,"Richest",0,1,3,1,NA
139,13902,7,1,200,200,900,-0.224047880113983,"Middle",1,1,4,1,NA
139,13904,7,1,1150,50,1150,0.129711930592306,"Middle",1,0.666666666666667,3,1,NA
139,13905,7,1,200,50,350,-1.00231946366782,"Poorer",1,0.666666666666667,4,1,NA
139,13906,7,1,200,100,750,-0.436303766537756,"Middle",1,1,3,1,NA
139,13913,7,1,200,150,800,-0.365551804396499,"Middle",1,0.8,5,1,NA
140,14000,7,1,200,400,1250,-0.00976665427414665,"Middle",0,0.5,4,2,NA
140,14001,7,1,200,0,400,-0.922948828906866,"Poorer",1,0.5,4,1,NA
140,14003,7,1,1150,200,2350,1.17199851289761,"Richer",0,0.333333333333333,2,2,NA
140,14006,7,1,200,-50,700,-0.600649237860024,"Poorer",1,0.428571428571429,5,1,NA
140,14008,7,1,1150,400,2200,1.01084871737419,"Richer",0,0.333333333333333,5,2,NA
140,14009,7,1,200,400,2600,1.44058150543664,"Richer",0,0.5,7,-2,NA
140,14010,7,1,1150,-50,1500,0.258816338264889,"Middle",1,0.2,4,1,NA
140,14011,7,1,200,150,950,-0.332066245320989,"Middle",1,0.8,6,1,NA
140,14012,7,1,200,0,50,-1.29896501846152,"Poorer",1,0.5,3,2,NA
140,14013,7,1,200,100,-50,-1.40639821547713,"Poorer",0,0,1,2,NA
140,14015,7,1,200,-100,1900,0.688549126327345,"Richer",1,0.5,7,2,NA
141,14100,7,1,200,400,1300,-0.298961901103987,"Middle",0,0.8,5,2,NA
141,14101,7,1,200,50,1000,-0.879299709129375,"Poorer",1,0.666666666666667,5,1,NA
141,14102,7,1,200,100,1450,-0.00879299709129367,"Middle",1,0.833333333333333,6,0,NA
141,14103,7,1,200,150,1250,-0.395684869108219,"Middle",1,1,3,1,NA
141,14104,7,1,1150,200,2450,1.92566636299333,"Richest",1,1,4,2,NA
141,14105,7,1,200,200,1200,-0.49240783711245,"Middle",1,1,6,2,NA
141,14106,7,1,200,100,1050,-0.782576741125144,"Poorer",1,0.833333333333333,5,1,NA
141,14109,7,1,200,300,1500,0.0879299709129376,"Middle",0,1,2,1,NA
141,14110,7,1,200,250,1300,-0.298961901103987,"Middle",1,0.857142857142857,7,2,NA
141,14112,7,1,1150,250,2450,1.92566636299333,"Richest",1,1,8,0,NA
141,14113,7,1,200,100,1050,-0.782576741125144,"Poorer",0,1,1,-1,NA
142,14200,7,1,1150,400,4550,2.48904503568635,"Richest",0,0.833333333333333,5,0,NA
142,14201,7,1,200,300,2300,-0.422749416806348,"Middle",1,0.9,11,1,NA
142,14202,7,1,200,300,1900,-0.940401763916161,"Poorer",1,1,11,2,NA
142,14203,7,1,200,400,1300,-1.71688028458088,"Poorest",1,0.9,9,2,NA
142,14204,7,1,1150,450,3700,1.389033798078,"Richer",1,0.909090909090909,10,2,NA
142,14205,7,1,1150,400,2800,0.224316017080919,"Middle",1,0.916666666666667,12,1,NA
142,14207,7,1,200,500,2600,-0.0345101564739874,"Middle",1,1,10,2,NA
142,14208,7,1,200,450,2200,-0.552162503583801,"Poorer",1,1,10,2,NA
142,14209,7,1,200,350,2050,-0.746282133749981,"Poorer",1,0.846153846153846,12,1,NA
142,14210,7,1,200,300,2800,0.224316017080919,"Middle",0,0.8,3,1,NA
142,14211,7,1,200,450,2700,0.094902930303466,"Middle",1,1,11,1,NA
142,14213,7,1,1150,300,2500,-0.163923243251441,"Middle",0,0.666666666666667,3,1,NA
142,14214,7,1,1150,300,2350,-0.358042873417621,"Middle",1,0.8,10,1,NA
142,14216,7,1,200,400,2400,-0.293336330028894,"Middle",1,1,8,2,NA
142,14217,7,1,200,400,3250,0.80667490757946,"Richer",0,0.857142857142857,5,2,NA
143,14301,7,1,200,300,2050,-0.724437133439019,"Poorer",1,1,8,1,NA
143,14302,7,1,200,300,2100,-0.579549706751215,"Poorer",1,0.9,10,2,NA
143,14303,7,1,200,200,1850,-1.30398684019023,"Poorer",1,1,6,0,NA
143,14304,7,1,200,250,2300,0,"Middle",1,1,7,1,NA
143,14305,7,1,200,400,2250,-0.144887426687804,"Middle",1,1,10,1,NA
143,14306,7,1,200,300,2700,1.15909941350243,"Richer",0,1,3,1,NA
143,14307,7,1,1150,250,2800,1.44887426687804,"Richer",1,1,8,1,NA
143,14308,7,1,200,150,2500,0.579549706751215,"Richer",1,0.857142857142857,9,1,NA
143,14309,7,1,200,450,2100,-0.579549706751215,"Poorer",1,1,9,2,NA
143,14312,7,1,200,350,2050,-0.724437133439019,"Poorer",1,1,9,1,NA
143,14313,7,1,200,150,2000,-0.869324560126823,"Poorer",1,0.857142857142857,8,1,NA
143,14315,7,1,200,900,2900,1.73864912025365,"Richest",0,1,9,2,NA
144,14400,7,1,1150,0,3000,1.06424420628309,"Richer",1,0.5,6,0,NA
144,14401,7,1,200,150,800,-1.22370750755027,"Poorer",1,0.714285714285714,8,2,NA
144,14402,7,1,200,300,1300,-0.703718481679048,"Poorer",1,0.5,10,2,NA
144,14403,7,1,200,600,1750,-0.235728358394952,"Middle",0,0.625,7,2,NA
144,14404,7,1,200,100,3100,1.16824201145734,"Richer",1,0.666666666666667,6,-1,NA
144,14405,7,1,200,200,850,-1.17170860496314,"Poorer",1,0.5,4,2,NA
144,14406,7,1,200,500,1950,-0.027732748046465,"Middle",0,0.666666666666667,4,0,NA
144,14407,7,1,1150,250,1800,-0.18372945580783,"Middle",1,0.857142857142857,6,1,NA
144,14408,7,1,200,300,1000,-1.01571189720178,"Poorer",0,0.4,5,1,NA
144,14411,7,1,1150,200,1900,-0.0797316506335868,"Middle",1,0.875,8,1,NA
144,14412,7,1,1150,500,4250,2.36421677096114,"Richest",0,0.5,5,2,NA
144,14414,7,1,1150,250,2100,0.1282639597149,"Middle",1,0.6,3,2,NA
144,14416,7,1,200,-50,1850,-0.131730553220709,"Middle",1,0.714285714285714,9,-1,NA
144,14417,7,1,200,300,2800,0.856248595934605,"Richer",1,1,9,1,NA
144,14418,7,1,200,250,1200,-0.807716286853292,"Poorer",1,0.777777777777778,8,2,NA
145,14500,7,1,200,350,1850,0.379062568316551,"Middle",1,1,8,2,NA
145,14501,7,1,200,300,1850,0.379062568316551,"Middle",1,1,7,2,NA
145,14504,7,1,200,350,1950,0.62274564794862,"Richer",1,1,7,2,NA
145,14505,7,1,200,300,1550,-0.351986670579654,"Middle",1,1,6,1,NA
145,14506,7,1,200,200,1150,-1.32671898910793,"Poorer",1,1,5,2,NA
145,14507,7,1,200,250,1400,-0.717511290027757,"Poorer",1,1,6,2,NA
145,14508,7,1,200,350,1500,-0.473828210395689,"Middle",1,1,7,2,NA
145,14510,7,1,200,300,1450,-0.595669750211723,"Poorer",1,1,8,2,NA
145,14513,7,1,1150,300,2550,2.08484412574103,"Richest",1,1,6,2,NA
146,14600,7,1,1150,0,1450,0.0779511955577904,"Middle",0,0,2,1,NA
146,14601,7,1,1150,200,1600,0.545658368904533,"Richer",1,0.75,4,2,NA
146,14602,7,1,1150,100,1550,0.389755977788952,"Middle",1,0.5,4,1,NA
146,14603,7,1,1150,100,1550,0.389755977788952,"Middle",1,0.5,5,1,NA
146,14606,7,1,200,300,1350,-0.233853586673371,"Middle",0,0.5,2,1,NA
146,14608,7,1,200,200,750,-2.10468228006034,"Poorest",1,0.75,4,1,NA
146,14610,7,1,200,100,1300,-0.389755977788952,"Middle",1,0.5,3,1,NA
146,14612,7,1,200,150,1850,1.32517032448244,"Richer",1,0.6,4,2,NA
147,14700,7,1,200,300,1100,-0.338436052036954,"Middle",0,0.142857142857143,5,1,NA
147,14703,7,1,1150,-200,900,-0.523037534966202,"Poorer",1,0.5,4,0,NA
147,14704,7,1,200,-150,400,-0.98454124228932,"Poorer",1,0.8,4,-1,NA
147,14706,7,1,1150,200,2250,0.72302247480622,"Richer",0,0.5,6,-2,NA
147,14707,7,1,1150,100,2350,0.815323216270843,"Richer",0,0.4,4,-1,NA
147,14708,7,1,1150,300,3650,2.01523285531095,"Richest",0,0.6,5,2,NA
147,14709,7,1,200,200,1400,-0.0615338276430826,"Middle",0,0.5,8,1,NA
147,14710,7,1,1150,-150,1150,-0.292285681304642,"Middle",1,0.6,4,-1,NA
147,14712,7,1,1150,200,2850,1.27682692359396,"Richer",0,0.428571428571429,7,2,NA
147,14713,7,1,200,400,650,-0.753789388627761,"Poorer",0,0.375,7,1,NA
147,14715,7,1,200,100,900,-0.523037534966202,"Poorer",0,0.375,8,1,NA
147,14716,7,1,200,-200,0,-1.35374420814782,"Poorer",1,0.375,8,2,NA
148,14800,7,1,200,300,1900,-0.915524865507349,"Poorer",1,0.9,10,1,NA
148,14801,7,1,200,150,2900,1.27377372592327,"Richer",1,1,8,2,NA
148,14802,7,1,1150,350,2550,0.507519218922553,"Richer",1,1,7,1,NA
148,14803,7,1,200,300,1350,-2.11963909079419,"Poorest",1,0.875,8,0,NA
148,14804,7,1,1150,400,2700,0.835914007637145,"Richer",0,0.75,3,1,NA
148,14805,7,1,200,600,2300,-0.0398054289351018,"Middle",0,0.833333333333333,6,1,NA
148,14807,7,1,1150,200,2650,0.726449078065614,"Richer",1,1,10,2,NA
148,14809,7,1,200,350,1900,-0.915524865507349,"Poorer",1,0.888888888888889,9,1,NA
148,14811,7,1,1150,300,2300,-0.0398054289351018,"Middle",1,1,7,2,NA
148,14813,7,1,200,400,2250,-0.149270358506633,"Middle",1,0.875,8,1,NA
148,14814,7,1,1150,250,2700,0.835914007637145,"Richer",1,0.888888888888889,8,0,NA
149,14901,7,1,200,200,1650,-0.58005837382466,"Poorer",1,0.833333333333333,8,1,NA
149,14902,7,1,200,250,1850,-0.239757461180859,"Middle",1,0.857142857142857,7,1,NA
149,14904,7,1,200,700,3000,1.71697278652099,"Richest",0,0.875,7,1,NA
149,14905,7,1,1150,250,2800,1.37667187387719,"Richer",1,0.857142857142857,8,1,NA
149,14906,7,1,200,150,1600,-0.66513360198561,"Poorer",1,0.8,8,2,NA
149,14908,7,1,200,50,1650,-0.58005837382466,"Poorer",1,1,3,1,NA
149,14910,7,1,200,300,1050,-1.60096111175606,"Poorest",1,0.75,8,1,NA
149,14911,7,1,200,300,1650,-0.58005837382466,"Poorer",1,0.875,8,1,NA
149,14913,7,1,200,100,2000,0.0154682233019908,"Middle",0,0.5,1,1,NA
149,14914,7,1,1150,350,2600,1.03637096123339,"Richer",1,1,7,2,NA
149,14915,7,1,1150,150,2050,0.100543451462941,"Middle",1,0.714285714285714,9,1,NA
150,15000,7,1,1150,300,3050,1.30750625903833,"Richer",1,1,5,2,NA
150,15004,7,1,200,300,1750,-0.383795369568466,"Middle",1,0.875,8,2,NA
150,15005,7,1,1150,250,2350,0.396805382096211,"Middle",1,0.714285714285714,7,0,NA
150,15006,7,1,200,250,1050,-1.29449624651059,"Poorer",1,0.714285714285714,7,1,NA
