superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_harm_rate,country3,yindex,rank,post_coop_local_coop_rate,post_coop_local_harm_rate,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
22221,6,222,0,200,-50,-750,-1.09209012321371,Poorer,1,0.428571428571429,6,1,0,male,-4,1,1,450,4,19,7,0.428571428571429,India,1.13283975467691,0.147058823529412,0.428571428571429,0,4,18,0.235294117647059,1.19266083722094,-0.075,0.005625,-0.005,16
22221,7,222,0,200,100,-650,-0.755491144543856,Poorer,0,0.333333333333333,7,0,0,male,-4,1,1,450,4,19,6,0.166666666666667,India,0.867016027786045,0.294117647058824,0.333333333333333,0.166666666666667,2,18,0.117647058823529,0.570766869484186,-0.065,0.004225,0.01,16
22221,8,222,0,200,-250,-900,-0.830467818107774,Poorer,0,0.285714285714286,7,0,1,male,-4,1,1,450,4,19,7,0.142857142857143,India,0.935469496259332,0.235294117647059,0.285714285714286,0.142857142857143,3,18,0.176470588235294,0.689676796912687,-0.09,0.0081,-0.025,16
22221,9,222,0,200,-50,-950,-1.00031603979807,Poorer,1,0.428571428571429,8,2,0,male,-4,1,1,450,4,19,7,0.428571428571429,India,1.06443886286205,0.25,0.428571428571429,0,7,17,0.4375,1.00063217947729,-0.095,0.009025,-0.005,16
22221,10,222,0,200,-100,-1050,-0.93411465303104,Poorer,0,0.5,7,1,1,male,-4,1,1,450,4,19,8,0.375,India,1.01662320282558,0.25,0.5,0.125,0,17,0,0.8725701850073,-0.105,0.011025,-0.01,16
22221,11,222,0,200,-150,-1200,-1.07881164359666,Poorer,0,0.428571428571429,4,0,1,male,-4,1,1,450,4,19,7,0.285714285714286,India,1.13397814809876,0.133333333333333,0.428571428571429,0.142857142857143,6,16,0.4,1.16383456235973,-0.12,0.0144,-0.015,16
22221,12,222,0,200,-100,-1300,-1.14996180132522,Poorer,0,0.25,4,-1,1,male,-4,1,1,450,4,19,4,0.25,India,1.19167026044064,0.133333333333333,0.25,0,3,16,0.2,1.32241214450714,-0.13,0.0169,-0.01,16
22221,13,222,0,200,-100,-1400,-1.26766872082777,Poorer,1,0.25,5,0,0,male,-4,1,1,450,4,19,4,0.25,India,1.28556522041593,0.0666666666666667,0.25,0,5,16,0.333333333333333,1.60698398576511,-0.14,0.0196,-0.01,16
22221,14,222,0,200,100,-1300,-1.17644586788785,Poorer,0,0.2,8,1,0,male,-4,1,1,450,4,19,5,0.2,India,1.20920765155055,0.0666666666666667,0.2,0,6,16,0.4,1.3840248800704,-0.13,0.0169,0.01,16
22221,15,222,0,200,-300,-1600,-1.25326410192651,Poorer,0,0.25,6,0,1,male,-4,1,1,450,4,19,8,0.125,India,1.28056833072665,0.0666666666666667,0.25,0.125,6,16,0.4,1.57067090917766,-0.16,0.0256,-0.03,16
22300,0,223,0,1150,NA,1150,1.52362350055011,Richest,NA,NA,6,0,NA,female,8,2,0,600,6,14,NA,NA,US,0,0.884615384615385,NA,NA,0,14,0,2.32142857142857,0.115,0.013225,NA,64
22300,1,223,0,1150,-300,850,0.857717983412945,Richer,1,NA,4,-2,0,female,8,2,0,600,6,14,6,0,US,0.149168344941382,0.791666666666667,0,0,4,13,0.333333333333333,0.735680139069969,0.085,0.007225,-0.03,64
22300,2,223,0,1150,-100,750,0.642033180821609,Richer,0,0,3,-1,0,female,8,2,0,600,6,14,4,-0.25,US,0.193629054533501,0.833333333333333,0,0.25,1,13,0.0833333333333333,0.412206605275913,0.075,0.005625,-0.01,64
22300,3,223,0,1150,0,750,0.550636403796417,Richer,0,0,3,-1,0,female,8,2,0,600,6,14,3,0,US,0.192722741328746,0.833333333333333,0,0,1,13,0.0833333333333333,0.303200449185851,0.075,0.005625,0,64
22300,4,223,0,1150,0,750,0.554790501508078,Richer,0,0,2,0,0,female,8,2,0,600,6,14,3,0,US,0.199377836479466,0.833333333333333,0,0,5,13,0.416666666666667,0.307792500563585,0.075,0.005625,0,64
22300,5,223,0,1150,0,750,0.622355584815206,Richer,0,0,2,0,0,female,8,2,0,600,6,14,2,0,US,0.169733341313238,0.833333333333333,0,0,4,13,0.333333333333333,0.387326473950677,0.075,0.005625,0,64
22300,6,223,0,1150,-100,650,0.463657071103301,Middle,1,0,1,-2,0,female,8,2,0,600,6,14,2,0,US,0.188606266211512,0.727272727272727,0,0,3,12,0.272727272727273,0.214977879584092,0.065,0.004225,-0.01,64
22300,7,223,0,1150,100,750,0.524273372121494,Richer,0,1,1,-1,0,female,8,2,0,600,6,14,1,1,US,0.170388845939485,0.727272727272727,1,0,5,12,0.454545454545455,0.274862568715643,0.075,0.005625,0.01,64
22300,8,223,0,1150,-50,700,0.467959206662432,Middle,1,0,NA,-2,0,female,8,2,0,600,6,14,1,0,US,0.18590160264672,0.727272727272727,0,0,3,12,0.272727272727273,0.218985819100133,0.07,0.0049,-0.005,64
22300,9,223,0,1150,0,700,0.424264068711929,Middle,NA,NA,NA,1,0,female,8,2,0,600,6,14,NA,NA,US,0.194454364826301,0.681818181818182,NA,NA,3,12,0.272727272727273,0.18,0.07,0.0049,0,64
22300,10,223,0,1150,0,700,0.331481612730252,Middle,NA,NA,NA,-1,0,female,8,2,0,600,6,14,NA,NA,US,0.211462408121023,0.6,NA,NA,5,11,0.5,0.109880059578249,0.07,0.0049,0,64
22300,11,223,0,1150,0,700,0.352802674816694,Middle,NA,NA,NA,0,0,female,8,2,0,600,6,14,NA,NA,US,0.203964046378401,0.6,NA,NA,2,11,0.2,0.124469727357814,0.07,0.0049,0,64
22300,12,223,0,1150,0,700,0.465956674711975,Middle,NA,NA,NA,0,0,female,8,2,0,600,6,14,NA,NA,US,0.158973453725262,0.7,NA,NA,3,11,0.3,0.217115622708641,0.07,0.0049,0,64
22300,13,223,0,1150,0,700,0.427646090440678,Middle,NA,NA,2,0,0,female,8,2,0,600,6,14,NA,NA,US,0.17640401230678,0.7,NA,NA,4,11,0.4,0.182881178669197,0.07,0.0049,0,64
22300,14,223,0,1150,-100,600,0.351202589941204,Middle,1,0,2,-2,0,female,8,2,0,600,6,14,2,0,US,0.19991532042807,0.7,0,0,3,11,0.3,0.123343259181409,0.06,0.0036,-0.01,64
22300,15,223,0,1150,0,600,0.334237794581235,Middle,0,0,3,0,0,female,8,2,0,600,6,14,2,0,US,0.213693016207675,0.7,0,0,3,11,0.3,0.111714903326528,0.06,0.0036,0,64
22301,0,223,0,200,NA,200,-0.609449400220044,Poorer,NA,NA,3,1,NA,male,-6,0,1,700,3,14,NA,NA,India,0.609449400220044,0.346153846153846,NA,NA,0,14,0,0.371428571428571,0.02,4e-04,NA,36
22301,1,223,0,200,100,300,-0.475474099500654,Middle,0,NA,5,1,0,male,-6,0,1,700,3,14,3,0.333333333333333,India,0.596673379765527,0.458333333333333,0.333333333333333,0,3,13,0.25,0.226075619295958,0.03,9e-04,0.01,36
22301,2,223,0,200,200,500,-0.0203820057403685,Middle,0,0.4,5,1,0,male,-6,0,1,700,3,14,5,0.4,India,0.346494097586265,0.625,0.4,0,4,13,0.333333333333333,0.000415426158000414,0.05,0.0025,0.02,36
22301,3,223,0,200,0,500,-0.0458863669830349,Middle,0,0.2,7,1,0,male,-6,0,1,700,3,14,5,0,India,0.385445482657492,0.5,0.2,0.2,4,13,0.333333333333333,0.00210555867490176,0.05,0.0025,0,36
22301,4,223,0,200,-100,400,-0.234052242823721,Middle,0,0,7,1,0,male,-6,0,1,700,3,14,7,-0.142857142857143,India,0.450767282475314,0.5,0,0.142857142857143,2,13,0.166666666666667,0.0547804523708141,0.04,0.0016,-0.01,36
22301,5,223,0,200,-100,300,-0.323301602501406,Middle,0,0,7,2,0,male,-6,0,1,700,3,14,7,-0.142857142857143,India,0.51728256400225,0.416666666666667,0,0.142857142857143,1,13,0.0833333333333333,0.104523926179977,0.03,9e-04,-0.01,36
22301,6,223,0,200,-100,200,-0.385071126848504,Middle,0,0,5,1,0,male,-6,0,1,700,3,14,7,-0.142857142857143,India,0.557960204209057,0.363636363636364,0,0.142857142857143,0,12,0,0.148279772732377,0.02,4e-04,-0.01,36
22301,7,223,0,200,0,200,-0.340777691878971,Middle,0,0.2,7,1,0,male,-6,0,1,700,3,14,5,0,India,0.537380206424531,0.363636363636364,0.2,0.2,4,12,0.363636363636364,0.116129435282359,0.02,4e-04,0,36
22301,8,223,0,200,-100,100,-0.4551384064799,Middle,0,0,7,1,0,male,-6,0,1,700,3,14,7,-0.142857142857143,India,0.596167208487756,0.318181818181818,0,0.142857142857143,1,12,0.0909090909090909,0.207150969053063,0.01,1e-04,-0.01,36
22301,9,223,0,200,0,100,-0.424264068711929,Middle,0,0.142857142857143,8,1,0,male,-6,0,1,700,3,14,7,0,India,0.606933320518453,0.272727272727273,0.142857142857143,0.142857142857143,3,12,0.272727272727273,0.18,0.01,1e-04,0,36
22301,10,223,0,200,0,100,-0.422924816242046,Middle,0,0.142857142857143,6,1,0,male,-6,0,1,700,3,14,8,0,India,0.634387224363068,0.2,0.125,0.125,2,11,0.2,0.178865400193368,0.01,1e-04,0,36
22301,11,223,0,200,-100,0,-0.496128761460976,Middle,0,0,6,1,0,male,-6,0,1,700,3,14,6,-0.166666666666667,India,0.683555182457345,0.2,0,0.166666666666667,1,11,0.1,0.246143747948802,0,0,-0.01,36
22301,12,223,0,200,-200,-200,-0.619448285205332,Poorer,0,0,6,1,0,male,-6,0,1,700,3,14,6,-0.333333333333333,India,0.778421738930594,0.2,0,0.333333333333333,2,11,0.2,0.383716178043826,-0.02,4e-04,-0.02,36
22301,13,223,0,200,100,-100,-0.513175308528814,Poorer,0,0.166666666666667,6,1,0,male,-6,0,1,700,3,14,6,0.166666666666667,India,0.705616049227119,0.2,0.166666666666667,0,2,11,0.2,0.263348897283643,-0.01,1e-04,0.01,36
22301,14,223,0,200,-100,-200,-0.59974596128421,Poorer,0,0.166666666666667,5,1,0,male,-6,0,1,700,3,14,6,-0.166666666666667,India,0.767242581102322,0.2,0.166666666666667,0.333333333333333,3,11,0.3,0.359695218076721,-0.02,4e-04,-0.01,36
22301,15,223,0,200,100,-100,-0.509575654033687,Poorer,0,0.2,5,1,0,male,-6,0,1,700,3,14,5,0.2,India,0.690392821594027,0.2,0.2,0,2,11,0.2,0.25966734718386,-0.01,1e-04,0.01,36
22302,0,223,0,200,NA,200,-0.609449400220044,Poorer,NA,NA,3,-1,NA,female,-2,1,-1,450,3,14,NA,NA,US,0.609449400220044,0.346153846153846,NA,NA,0,14,0,0.371428571428571,0.02,4e-04,NA,4
22302,1,223,0,200,0,200,-0.7178726600304,Poorer,0,NA,5,1,0,female,-2,1,-1,450,3,14,3,0,US,0.745841724706909,0.25,0,0,5,13,0.416666666666667,0.515341156019122,0.02,4e-04,0,4
22302,2,223,0,200,200,400,-0.285348080365159,Middle,0,0.6,5,2,0,female,-2,1,-1,450,3,14,5,0.4,US,0.489168137768845,0.416666666666667,0.6,0.2,3,13,0.25,0.0814235269680813,0.04,0.0016,0.02,4
22302,3,223,0,200,200,600,0.192722741328746,Middle,0,0.4,6,2,0,female,-2,1,-1,450,3,14,5,0.4,US,0.275318201898208,0.666666666666667,0.4,0,3,13,0.25,0.0371420550252667,0.06,0.0036,0.02,4
22302,4,223,0,200,-200,400,-0.234052242823721,Middle,1,0.166666666666667,6,0,0,female,-2,1,-1,450,3,14,6,0.166666666666667,US,0.450767282475314,0.5,0.166666666666667,0,2,13,0.166666666666667,0.0547804523708141,0.04,0.0016,-0.02,4
22302,5,223,0,200,100,500,0.0969904807504218,Middle,0,0.166666666666667,6,1,0,female,-2,1,-1,450,3,14,6,0.166666666666667,US,0.323301602501406,0.666666666666667,0.166666666666667,0,4,13,0.333333333333333,0.00940715335619794,0.05,0.0025,0.01,4
22302,6,223,0,200,0,500,0.180747671786032,Middle,0,0,5,0,0,female,-2,1,-1,450,3,14,6,0,US,0.282909399317268,0.636363636363636,0,0,3,12,0.272727272727273,0.0326697208560711,0.05,0.0025,0,4
22302,7,223,0,200,-150,350,-0.104854674424299,Middle,1,0.2,5,1,0,female,-2,1,-1,450,3,14,5,0.2,US,0.412865280545676,0.545454545454545,0.2,0,2,12,0.181818181818182,0.0109945027486257,0.035,0.001225,-0.015,4
22302,8,223,0,200,0,350,-0.0705144010039281,Middle,0,0,5,0,0,female,-2,1,-1,450,3,14,5,0,US,0.397444805658504,0.545454545454545,0,0,0,12,0,0.00497228074894278,0.035,0.001225,0,4
22302,9,223,0,200,100,450,0.0707106781186548,Middle,0,0.2,4,2,0,female,-2,1,-1,450,3,14,5,0.2,US,0.341768277573498,0.545454545454545,0.2,0,4,12,0.363636363636364,0.00500000000000001,0.045,0.002025,0.01,4
22302,10,223,0,200,100,550,0.142880005487178,Middle,0,0.25,3,2,0,female,-2,1,-1,450,3,14,4,0.25,US,0.297190411413329,0.5,0.25,0,4,11,0.4,0.020414695968016,0.055,0.003025,0.01,4
22302,11,223,0,200,-150,400,-0.0110250835880217,Middle,1,0,3,0,0,female,-2,1,-1,450,3,14,3,0,US,0.369340300198727,0.5,0,0,3,11,0.3,0.000121552468122865,0.04,0.0016,-0.015,4
22302,12,223,0,200,0,400,0.104155021406206,Middle,0,0,3,0,0,female,-2,1,-1,450,3,14,3,0,US,0.312465064218619,0.5,0,0,1,11,0.1,0.0108482684841272,0.04,0.0016,0,4
22302,13,223,0,200,100,500,0.192440740698305,Middle,0,0.333333333333333,3,2,0,female,-2,1,-1,450,3,14,3,0.333333333333333,US,0.261933230394915,0.55,0.333333333333333,0,2,11,0.2,0.0370334386805123,0.05,0.0025,0.01,4
22302,14,223,0,200,0,500,0.232334021038027,Middle,0,0,2,0,0,female,-2,1,-1,450,3,14,3,0,US,0.24314025457468,0.6,0,0,5,11,0.5,0.0539790973316984,0.05,0.0025,0,4
22302,15,223,0,200,-100,400,0.0931482378341148,Middle,1,0,4,0,0,female,-2,1,-1,450,3,14,2,0,US,0.301361945933901,0.6,0,0,2,11,0.2,0.00867659421160082,0.04,0.0016,-0.01,4
22303,0,223,0,1150,NA,1150,1.52362350055011,Richest,NA,NA,4,2,NA,NA,NA,2,2,300,4,14,NA,NA,India,0,0.884615384615385,NA,NA,0,14,0,2.32142857142857,0.115,0.013225,NA,NA
22303,1,223,0,1150,-300,850,0.857717983412945,Richer,1,NA,7,2,0,NA,NA,2,2,300,4,14,4,-0.25,India,0.149168344941382,0.791666666666667,0,0.25,5,13,0.416666666666667,0.735680139069969,0.085,0.007225,-0.03,NA
22303,2,223,0,1150,-350,500,-0.0203820057403685,Middle,1,0,9,2,0,NA,NA,2,2,300,4,14,7,0,India,0.346494097586265,0.625,0,0,4,13,0.333333333333333,0.000415426158000414,0.05,0.0025,-0.035,NA
22303,3,223,0,1150,-450,50,-1.11962735438605,Poorer,1,0.111111111111111,10,2,0,NA,NA,2,2,300,4,14,9,0,India,1.11962735438605,0.0416666666666667,0.111111111111111,0.111111111111111,3,13,0.25,1.25356541268951,0.005,2.5e-05,-0.045,NA
22303,4,223,0,1150,100,150,-0.797511345917863,Poorer,0,0.2,10,2,0,NA,NA,2,2,300,4,14,10,0.1,India,0.823517150676054,0.166666666666667,0.2,0.1,3,13,0.25,0.636024346867721,0.015,0.000225,0.01,NA
22303,5,223,0,1150,0,150,-0.638520664940277,Poorer,0,0.1,10,2,0,NA,NA,2,2,300,4,14,10,0,India,0.719346065565628,0.208333333333333,0.1,0.1,2,13,0.166666666666667,0.407708639555774,0.015,0.000225,0,NA
22303,6,223,0,1150,-100,50,-0.667980526165772,Poorer,0,0,9,2,0,NA,NA,2,2,300,4,14,10,-0.1,India,0.754425064846049,0.136363636363636,0,0.1,1,12,0.0909090909090909,0.446197983336702,0.005,2.5e-05,-0.01,NA
22303,7,223,0,1150,200,250,-0.262136686060747,Middle,0,0.333333333333333,8,2,0,NA,NA,2,2,300,4,14,9,0.222222222222222,India,0.4915062863639,0.454545454545455,0.333333333333333,0.111111111111111,2,12,0.181818181818182,0.0687156421789106,0.025,0.000625,0.02,NA
22303,8,223,0,1150,-100,150,-0.378213605384706,Middle,0,0,7,2,0,NA,NA,2,2,300,4,14,8,-0.125,India,0.551294407848893,0.454545454545455,0,0.125,0,12,0,0.143045531298098,0.015,0.000225,-0.01,NA
22303,9,223,0,1150,0,150,-0.353553390593274,Middle,0,0.142857142857143,7,2,0,NA,NA,2,2,300,4,14,7,0,India,0.55979286843935,0.363636363636364,0.142857142857143,0.142857142857143,1,12,0.0909090909090909,0.125,0.015,0.000225,0,NA
22303,10,223,0,1150,0,150,-0.360057613827687,Middle,0,0.166666666666667,6,2,0,NA,NA,2,2,300,4,14,7,0,India,0.588665622607171,0.3,0.142857142857143,0.142857142857143,2,11,0.2,0.129641485275288,0.015,0.000225,0,NA
22303,11,223,0,1150,0,150,-0.314214882258618,Middle,0,0.166666666666667,6,2,0,NA,NA,2,2,300,4,14,6,0,India,0.551254179401084,0.3,0.166666666666667,0.166666666666667,4,11,0.4,0.0987309922327972,0.015,0.000225,0,NA
22303,12,223,0,1150,-100,50,-0.317946907450524,Middle,0,0,7,2,0,NA,NA,2,2,300,4,14,6,-0.166666666666667,India,0.55914800965437,0.3,0,0.166666666666667,1,11,0.1,0.101090235957352,0.005,2.5e-05,-0.01,NA
22303,13,223,0,1150,100,150,-0.219168621350847,Middle,0,0.142857142857143,5,2,0,NA,NA,2,2,300,4,14,7,0.142857142857143,India,0.49179300400678,0.3,0.142857142857143,0,1,11,0.1,0.0480348845848309,0.015,0.000225,0.01,NA
22303,14,223,0,1150,0,150,-0.183705970123091,Middle,0,0,4,2,0,NA,NA,2,2,300,4,14,5,0,India,0.464668042076054,0.3,0,0,0,11,0,0.033747883458866,0.015,0.000225,0,NA
22303,15,223,0,1150,100,250,-0.0876689297262257,Middle,0,0.25,4,2,0,NA,NA,2,2,300,4,14,4,0.25,India,0.389030875660126,0.4,0.25,0,3,11,0.3,0.0076858412393419,0.025,0.000625,0.01,NA
22305,0,223,0,200,NA,200,-0.609449400220044,Poorer,NA,NA,2,0,NA,male,2,0,0,450,2,14,NA,NA,US,0.609449400220044,0.346153846153846,NA,NA,0,14,0,0.371428571428571,0.02,4e-04,NA,4
22305,1,223,0,200,0,200,-0.7178726600304,Poorer,0,NA,3,0,0,male,2,0,0,450,2,14,2,0,US,0.745841724706909,0.25,0.5,0.5,3,13,0.25,0.515341156019122,0.02,4e-04,0,4
22305,2,223,0,200,-150,50,-1.21272934155193,Poorer,0,0,1,1,1,male,2,0,0,450,2,14,3,0,US,1.21272934155193,0,0,0,3,13,0.25,1.47071245586098,0.005,2.5e-05,-0.015,4
22305,3,223,0,200,0,50,-1.11962735438605,Poorer,0,0,5,0,0,male,2,0,0,450,2,14,1,0,US,1.11962735438605,0.0416666666666667,0,0,7,13,0.583333333333333,1.25356541268951,0.005,2.5e-05,0,4
22305,4,223,0,200,100,150,-0.797511345917863,Poorer,0,0.2,7,1,0,male,2,0,0,450,2,14,5,0.2,US,0.823517150676054,0.166666666666667,0.2,0,3,13,0.25,0.636024346867721,0.015,0.000225,0.01,4
22305,5,223,0,200,0,150,-0.638520664940277,Poorer,0,0,10,0,0,male,2,0,0,450,2,14,7,0,US,0.719346065565628,0.208333333333333,0,0,4,13,0.333333333333333,0.407708639555774,0.015,0.000225,0,4
22305,6,223,0,200,100,250,-0.290767993742748,Middle,0,0.111111111111111,9,1,0,male,2,0,0,450,2,14,10,0.1,US,0.502950043230699,0.454545454545455,0.1,0,1,12,0.0909090909090909,0.0845460261851827,0.025,0.000625,0.01,4
22305,7,223,0,200,-350,-100,-0.812623726788315,Poorer,1,0.111111111111111,9,-1,0,male,2,0,0,450,2,14,9,0.111111111111111,US,0.891264732606539,0.0909090909090909,0.111111111111111,0,3,12,0.272727272727273,0.66035732133933,-0.01,1e-04,-0.035,4
22305,8,223,0,200,100,0,-0.608988008670289,Poorer,0,0.111111111111111,7,1,0,male,2,0,0,450,2,14,9,0.111111111111111,US,0.711554410130548,0.136363636363636,0.111111111111111,0,2,12,0.181818181818182,0.370866394704204,0,0,0.01,4
22305,9,223,0,200,-350,-350,-1.06066017177982,Poorer,1,0,6,-1,0,male,2,0,0,450,2,14,7,0,US,1.12547829338859,0.0909090909090909,0,0,1,12,0.0909090909090909,1.125,-0.035,0.001225,-0.035,4
22305,10,223,0,200,-300,-650,-1.36593285245742,Poorer,1,0,2,-1,0,male,2,0,0,450,2,14,6,0,US,1.40593925399383,0.1,0,0,3,11,0.3,1.86577255742246,-0.065,0.004225,-0.03,4
22305,11,223,0,200,100,-550,-1.16314631853629,Poorer,0,0.5,4,-1,0,male,2,0,0,450,2,14,2,0.5,US,1.22929682006442,0.1,0.5,0,2,11,0.2,1.35290935832452,-0.055,0.003025,0.01,4
22305,12,223,0,200,0,-550,-1.04155021406206,Poorer,0,0,3,-1,0,male,2,0,0,450,2,14,4,0,US,1.12377786254065,0.1,0,0,2,11,0.2,1.08482684841272,-0.055,0.003025,0,4
22305,13,223,0,200,-150,-700,-1.21879135775593,Poorer,1,0,3,-2,0,male,2,0,0,450,2,14,3,0,US,1.28293827132203,0.1,0,0,4,11,0.4,1.48545237374054,-0.07,0.0049,-0.015,4
22305,14,223,0,200,100,-600,-1.07522023689692,Poorer,0,0.333333333333333,3,0,0,male,2,0,0,450,2,14,3,0.333333333333333,US,1.15626698842181,0.1,0.333333333333333,0,3,11,0.3,1.15609855783267,-0.06,0.0036,0.01,4
22305,15,223,0,200,100,-500,-0.991754767527928,Poorer,0,0.333333333333333,5,0,0,male,2,0,0,450,2,14,3,0.333333333333333,US,1.08490300536204,0.1,0.333333333333333,0,2,11,0.2,0.983577518914375,-0.05,0.0025,0.01,4
22306,0,223,0,1150,NA,1150,1.52362350055011,Richest,NA,NA,3,-2,NA,male,-6,1,-2,400,3,14,NA,NA,US,0,0.884615384615385,NA,NA,0,14,0,2.32142857142857,0.115,0.013225,NA,36
22306,1,223,0,1150,0,1150,1.58491366500218,Richest,0,NA,3,0,0,male,-6,1,-2,400,3,14,3,0,US,0.0372920862353454,0.916666666666667,0,0,2,13,0.166666666666667,2.51195132551064,0.115,0.013225,0,36
22306,2,223,0,1150,-150,1000,1.30444836738359,Richer,1,0,3,-1,0,male,-6,1,-2,400,3,14,3,0,US,0.0917190258316583,0.916666666666667,0,0,3,13,0.25,1.70158554316971,0.1,0.01,-0.015,36
22306,3,223,0,1150,0,1000,1.14715917457587,Richer,0,0,3,-1,0,male,-6,1,-2,400,3,14,3,0,US,0.100950007362676,0.916666666666667,0,0,2,13,0.166666666666667,1.31597417181359,0.1,0.01,0,36
22306,4,223,0,1150,0,1000,1.11824960460222,Richer,0,0,5,0,0,male,-6,1,-2,400,3,14,3,0,US,0.112691820618828,0.916666666666667,0,0,4,13,0.333333333333333,1.25048217819302,0.1,0.01,0,36
22306,5,223,0,1150,-100,900,0.937574647254077,Richer,0,0,6,2,0,male,-6,1,-2,400,3,14,5,-0.2,US,0.121238100938027,0.916666666666667,0,0.2,3,13,0.25,0.879046219173607,0.09,0.0081,-0.01,36
22306,6,223,0,1150,-100,800,0.746566470420569,Richer,0,0,4,0,0,male,-6,1,-2,400,3,14,6,-0.166666666666667,US,0.133596105233154,0.909090909090909,0,0.166666666666667,1,12,0.0909090909090909,0.557361494756226,0.08,0.0064,-0.01,36
22306,7,223,0,1150,0,800,0.602914377939718,Richer,0,0.25,3,2,0,male,-6,1,-2,400,3,14,4,0,US,0.150728594484929,0.818181818181818,0.25,0.25,5,12,0.454545454545455,0.363505747126437,0.08,0.0064,0,36
22306,8,223,0,1150,0,800,0.621808808852821,Richer,0,0,3,2,0,male,-6,1,-2,400,3,14,3,0,US,0.147439202099123,0.818181818181818,0,0,0,12,0,0.386646194766964,0.08,0.0064,0,36
22306,9,223,0,1150,100,900,0.707106781186547,Richer,0,0.333333333333333,1,2,0,male,-6,1,-2,400,3,14,3,0.333333333333333,US,0.123743686707646,0.818181818181818,0.333333333333333,0,1,12,0.0909090909090909,0.499999999999999,0.09,0.0081,0.01,36
22306,10,223,0,1150,0,900,0.582950422387684,Richer,0,0,4,2,0,male,-6,1,-2,400,3,14,1,0,US,0.131449605048203,0.8,0,0,4,11,0.4,0.339831194961979,0.09,0.0081,0,36
22306,11,223,0,1150,0,900,0.595354513753171,Richer,0,0,6,2,0,male,-6,1,-2,400,3,14,4,0,US,0.126788461262249,0.8,0,0,2,11,0.2,0.354446997046275,0.09,0.0081,0,36
22306,12,223,0,1150,-100,800,0.586557225813898,Richer,0,0,6,0,0,male,-6,1,-2,400,3,14,6,-0.166666666666667,US,0.126082394333829,0.8,0,0.166666666666667,1,11,0.1,0.344049379154496,0.08,0.0064,-0.01,36
22306,13,223,0,1150,200,1000,0.780454115054237,Richer,0,0.333333333333333,3,2,0,male,-6,1,-2,400,3,14,6,0.333333333333333,US,0.0908747942186441,0.9,0.333333333333333,0,2,11,0.2,0.609108625705092,0.1,0.01,0.02,36
22306,14,223,0,1150,-100,900,0.707808296650734,Richer,0,0,3,0,0,male,-6,1,-2,400,3,14,3,-0.333333333333333,US,0.102659218598198,0.85,0,0.333333333333333,3,11,0.3,0.500992584807613,0.09,0.0081,-0.01,36
22306,15,223,0,1150,100,1000,0.816416908075477,Richer,0,0.333333333333333,1,2,0,male,-6,1,-2,400,3,14,3,0.333333333333333,US,0.0931482378341148,0.9,0.333333333333333,0,3,11,0.3,0.666536567791522,0.1,0.01,0.01,36
22308,0,223,0,200,NA,200,-0.609449400220044,Poorer,NA,NA,6,1,NA,NA,NA,1,1,750,6,14,NA,NA,India,0.609449400220044,0.346153846153846,NA,NA,0,14,0,0.371428571428571,0.02,4e-04,NA,NA
22308,1,223,0,200,200,400,-0.233075538970909,Middle,0,NA,7,2,0,NA,NA,1,1,750,6,14,6,0.333333333333333,India,0.484797121059491,0.625,0.333333333333333,0,3,13,0.25,0.0543242068665797,0.04,0.0016,0.02,NA
22308,2,223,0,200,100,500,-0.0203820057403685,Middle,0,0.285714285714286,6,2,0,NA,NA,1,1,750,6,14,7,0.142857142857143,India,0.346494097586265,0.625,0.285714285714286,0.142857142857143,3,13,0.25,0.000415426158000414,0.05,0.0025,0.01,NA
22308,3,223,0,200,100,600,0.192722741328746,Middle,0,0.166666666666667,8,2,0,NA,NA,1,1,750,6,14,6,0.166666666666667,India,0.275318201898208,0.666666666666667,0.166666666666667,0,3,13,0.25,0.0371420550252667,0.06,0.0036,0.01,NA
22308,4,223,0,200,-100,500,-0.00866860158606377,Middle,0,0,8,1,0,NA,NA,1,1,750,6,14,8,-0.125,India,0.364081266614676,0.666666666666667,0,0.125,2,13,0.166666666666667,7.51446534579073e-05,0.05,0.0025,-0.01,NA
22308,5,223,0,200,-100,400,-0.113155560875492,Middle,0,0,8,1,0,NA,NA,1,1,750,6,14,8,-0.125,India,0.404127003126758,0.541666666666667,0,0.125,5,13,0.416666666666667,0.0128041809570472,0.04,0.0016,-0.01,NA
22309,0,223,0,200,NA,200,-0.609449400220044,Poorer,NA,NA,4,1,NA,female,-4,0,1,100,4,14,NA,NA,India,0.609449400220044,0.346153846153846,NA,NA,0,14,0,0.371428571428571,0.02,4e-04,NA,16
22309,1,223,0,200,0,200,-0.7178726600304,Poorer,0,NA,3,1,0,female,-4,0,1,100,4,14,4,0,India,0.745841724706909,0.25,0,0,3,13,0.25,0.515341156019122,0.02,4e-04,0,16
22309,2,223,0,200,0,200,-0.815280229614741,Poorer,0,0,4,2,0,female,-4,0,1,100,4,14,3,0,India,0.845853238225294,0.125,0,0,4,13,0.333333333333333,0.664681852800665,0.02,4e-04,0,16
