superid,round,game,showScore,initScore,payoff,cumulativePayoff,cPayoffS,WealthLevel,coop,local_rate_coop,degree,happ,harm,gender,age,prac_coop,initHapp,prac_cpayoff,initDegree,initNsize,prev_degree,post_coop_local_coop_rate,country3,yindex,rank,n_rewiring_chances,n_size,p_rewiring_chances,cPayoffS2,cumulativePayoffS,cumulativePayoffS2,payoffS,age2
12401,5,124,0,1150,250,1800,0.224733287487747,Middle,1,0.857142857142857,8,2,NA,NA,NA,2,0,400,3,12,7,0.857142857142857,US,0.296239333506576,0.8,2,11,0.2,0.0505050505050504,0.18,0.0324,0.025,NA
12401,6,124,0,1150,300,2100,0.144990149059519,Middle,1,0.875,9,2,NA,NA,NA,2,0,400,3,12,8,0.875,US,0.309312317993641,0.8,2,11,0.2,0.0210221433243015,0.21,0.0441,0.03,NA
12401,7,124,0,1150,450,2550,0.392801554954102,Middle,1,0.888888888888889,9,2,NA,NA,NA,2,0,400,3,12,9,1,US,0.250956548998454,0.8,3,11,0.3,0.15429306157436,0.255,0.065025,0.045,NA
12401,8,124,0,1150,350,2900,0.322460829146623,Middle,1,1,9,2,NA,NA,NA,2,0,400,3,12,9,0.888888888888889,US,0.239542330223206,0.8,1,11,0.1,0.103980986333928,0.29,0.0841,0.035,NA
12401,9,124,0,1150,350,3250,0.263986612838411,Middle,1,0.888888888888889,9,2,NA,NA,NA,2,0,400,3,12,9,0.888888888888889,US,0.22516505212688,0.8,1,11,0.1,0.0696889317578971,0.325,0.105625,0.035,NA
12401,10,124,0,1150,350,3600,0.252632092304709,Middle,1,0.888888888888889,9,2,NA,NA,NA,2,0,400,3,12,9,0.888888888888889,US,0.208049958368584,0.75,1,11,0.1,0.063822974062255,0.36,0.1296,0.035,NA
12401,11,124,0,1150,350,3950,0.210870583918325,Middle,1,0.888888888888889,9,2,NA,NA,NA,2,0,400,3,12,9,0.888888888888889,US,0.198090548529336,0.65,2,11,0.2,0.0444664031620553,0.395,0.156025,0.035,NA
12401,12,124,0,1150,450,4400,0.289335179860269,Middle,1,0.888888888888889,9,2,NA,NA,NA,2,0,400,3,12,9,1,US,0.150695406177224,0.7,0,11,0,0.0837148463047742,0.44,0.1936,0.045,NA
12402,0,124,0,200,NA,200,-0.67700320038633,Poorer,NA,NA,4,2,NA,male,22,2,2,500,4,12,NA,NA,US,0.67700320038633,0.318181818181818,0,12,0,0.458333333333333,0.02,4e-04,NA,484
12402,1,124,0,200,100,300,-0.778424320404997,Poorer,1,NA,5,2,NA,male,22,2,2,500,4,12,4,0.75,US,0.806903258956399,0.272727272727273,4,12,0.363636363636364,0.605944422597981,0.03,9e-04,0.01,484
12402,2,124,0,200,250,550,-0.602650297979023,Poorer,1,1,7,2,NA,male,22,2,2,500,4,12,5,1,US,0.691565915713634,0.45,6,11,0.6,0.363187381654205,0.055,0.003025,0.025,484
12402,3,124,0,200,350,900,-0.40896763038024,Middle,1,1,7,2,NA,male,22,2,2,500,4,12,7,1,US,0.58423947197177,0.5,2,11,0.2,0.167254522698829,0.09,0.0081,0.035,484
12402,4,124,0,200,350,1250,-0.311285147688956,Middle,1,1,7,2,NA,male,22,2,2,500,4,12,7,1,US,0.502072818853155,0.5,3,11,0.3,0.0968984431717351,0.125,0.015625,0.035,484
12402,5,124,0,200,350,1600,-0.224733287487747,Middle,1,1,8,2,NA,male,22,2,2,500,4,12,7,1,US,0.439251425544234,0.6,2,11,0.2,0.0505050505050504,0.16,0.0256,0.035,484
12402,6,124,0,200,300,1900,-0.280314288181737,Middle,1,0.875,8,2,NA,male,22,2,2,500,4,12,8,0.875,US,0.463968476990461,0.5,3,11,0.3,0.0785761001588339,0.19,0.0361,0.03,484
12402,7,124,0,200,400,2300,-0.207311931781332,Middle,1,0.875,9,2,NA,male,22,2,2,500,4,12,8,1,US,0.447357326475505,0.5,4,11,0.4,0.0429782370589077,0.23,0.0529,0.04,484
12402,8,124,0,200,350,2650,-0.184263330940928,Middle,1,1,9,2,NA,male,22,2,2,500,4,12,9,0.888888888888889,US,0.423805661164133,0.5,0,11,0,0.033952975129446,0.265,0.070225,0.035,484
12402,9,124,0,200,350,3000,-0.163050554988431,Middle,1,0.888888888888889,9,2,NA,male,22,2,2,500,4,12,9,0.888888888888889,US,0.395979919257617,0.4,3,11,0.3,0.0265854834820354,0.3,0.09,0.035,484
12402,10,124,0,200,350,3350,-0.156037468776438,Middle,1,0.888888888888889,9,2,NA,male,22,2,2,500,4,12,9,0.888888888888889,US,0.393808849769105,0.35,1,11,0.1,0.0243476916621579,0.335,0.112225,0.035,484
12402,11,124,0,200,350,3700,-0.140580389278883,Middle,1,0.888888888888889,9,2,NA,male,22,2,2,500,4,12,9,0.888888888888889,US,0.383401061669682,0.25,1,11,0.1,0.0197628458498023,0.37,0.1369,0.035,484
12402,12,124,0,200,450,4150,-0.0421947137296228,Middle,1,0.888888888888889,9,2,NA,male,22,2,2,500,4,12,9,1,US,0.313446444848625,0.3,0,11,0,0.00178039386672482,0.415,0.172225,0.045,484
12402,13,124,0,200,350,4500,0.0653894964803287,Middle,1,1,8,2,NA,male,22,2,2,500,4,12,9,0.888888888888889,US,0.237779987201195,0.388888888888889,2,10,0.222222222222222,0.00427578624995092,0.45,0.2025,0.035,484
12402,14,124,0,200,400,4900,0.106455617480459,Middle,1,1,9,2,NA,male,22,2,2,500,4,12,8,1,US,0.201705380489292,0.444444444444444,1,10,0.111111111111111,0.0113327984931458,0.49,0.2401,0.04,484
12402,15,124,0,200,450,5350,0.164739874369523,Middle,1,1,9,2,NA,male,22,2,2,500,4,12,9,1,US,0.170054063865314,0.5,1,10,0.111111111111111,0.0271392262072862,0.535,0.286225,0.045,484
12404,0,124,0,1150,NA,1150,1.35400640077266,Richer,NA,NA,2,1,NA,female,3,0,1,700,2,12,NA,NA,US,0,0.863636363636364,0,12,0,1.83333333333333,0.115,0.013225,NA,9
12404,1,124,0,1150,0,1150,1.15814350109036,Richer,1,NA,3,1,NA,female,3,0,1,700,2,12,2,0.5,US,0.0379719180685364,0.727272727272727,2,12,0.181818181818182,1.34129636911784,0.115,0.013225,0,9
12404,2,124,0,1150,50,1200,0.810120072693114,Richer,1,0.666666666666667,3,0,NA,female,3,0,1,700,2,12,3,0.666666666666667,US,0.138313183142727,0.7,3,11,0.3,0.656294532180296,0.12,0.0144,0.005,9
12404,3,124,0,1150,200,1400,0.662138068234673,Richer,0,0.666666666666667,2,1,NA,female,3,0,1,700,2,12,3,0.666666666666667,US,0.175271841591531,0.75,3,11,0.3,0.438426821405545,0.14,0.0196,0.02,9
12404,4,124,0,1150,0,1400,0.020082912754126,Middle,1,0.5,2,0,NA,female,3,0,1,700,2,12,2,0.5,US,0.351450973197208,0.65,0,11,0,0.000403323384689837,0.14,0.0196,0,9
12404,5,124,0,1150,100,1500,-0.449466574975495,Middle,0,0.5,2,1,NA,female,3,0,1,700,2,12,2,0.5,US,0.551618069288107,0.4,2,11,0.2,0.202020202020202,0.15,0.0225,0.01,9
12404,6,124,0,1150,100,1600,-0.918270944043621,Poorer,0,0.5,2,1,NA,female,3,0,1,700,2,12,2,0.5,US,0.918270944043622,0,4,11,0.4,0.843221526674763,0.16,0.0256,0.01,9
12404,7,124,0,1150,200,1800,-1.4075389052522,Poorer,0,0.5,2,1,NA,female,3,0,1,700,2,12,2,1,US,1.4075389052522,0,3,11,0.3,1.98116576979856,0.18,0.0324,0.02,9
12404,8,124,0,1150,0,1800,-1.9071254752386,Poorest,1,1,2,1,NA,female,3,0,1,700,2,12,2,0.5,US,1.9071254752386,0,1,11,0.1,3.63712757830406,0.18,0.0324,0,9
12404,9,124,0,1150,0,1800,-2.21282896055727,Poorest,1,0.5,3,1,NA,female,3,0,1,700,2,12,2,0.5,US,2.21282896055727,0,2,11,0.2,4.89661200868097,0.18,0.0324,0,9
12404,10,124,0,1150,200,2000,-2.36285309861463,Poorest,0,0.666666666666667,2,1,NA,female,3,0,1,700,2,12,3,0.666666666666667,US,2.36285309861463,0,3,11,0.3,5.58307476563276,0.2,0.04,0.02,9
12404,11,124,0,1150,0,2000,-2.5304470070199,Poorest,1,0.5,3,2,NA,female,3,0,1,700,2,12,2,0.5,US,2.5304470070199,0,2,11,0.2,6.40316205533597,0.2,0.04,0,9
12404,12,124,0,1150,150,2150,-2.69443386244876,Poorest,1,0.666666666666667,2,1,NA,female,3,0,1,700,2,12,3,1,US,2.69443386244876,0,1,11,0.1,7.25997383911054,0.215,0.046225,0.015,9
12404,13,124,0,1150,100,2250,-2.60963535953312,Poorest,1,1,4,1,NA,female,3,0,1,700,2,12,2,1,US,2.60963535953312,0,2,10,0.222222222222222,6.81019670972556,0.225,0.050625,0.01,9
12404,14,124,0,1150,200,2450,-2.63897872806823,Poorest,1,1,5,1,NA,female,3,0,1,700,2,12,4,1,US,2.63897872806823,0,1,10,0.111111111111111,6.96420872719661,0.245,0.060025,0.02,9
12404,15,124,0,1150,250,2700,-2.65178055839973,Poorest,1,1,6,2,NA,female,3,0,1,700,2,12,5,1,US,2.65178055839973,0,1,10,0.111111111111111,7.03194012990678,0.27,0.0729,0.025,9
12407,0,124,0,1150,NA,1150,1.35400640077266,Richer,NA,NA,4,1,NA,male,8,1,1,750,4,12,NA,NA,India,0,0.863636363636364,0,12,0,1.83333333333333,0.115,0.013225,NA,64
12407,1,124,0,1150,100,1250,1.38597500950158,Richer,1,NA,5,1,NA,male,8,1,1,750,4,12,4,0.75,India,0,1,1,12,0.0909090909090909,1.9209267269629,0.125,0.015625,0.01,64
12407,2,124,0,1150,400,1650,1.78819186777382,Richest,0,0.8,5,2,NA,male,8,1,1,750,4,12,5,0.8,India,0,1,2,11,0.2,3.19763015597242,0.165,0.027225,0.04,64
12407,3,124,0,1150,400,2050,2.05457547643406,Richest,0,1,4,2,NA,male,8,1,1,750,4,12,5,0.8,India,0,1,1,11,0.1,4.22128038836424,0.205,0.042025,0.04,64
12407,4,124,0,1150,400,2450,2.3396593358557,Richest,0,0.75,4,2,NA,male,8,1,1,750,4,12,4,1,India,0,1,2,11,0.2,5.47400580785673,0.245,0.060025,0.04,64
12407,5,124,0,1150,300,2750,2.35969951862135,Richest,0,1,5,2,NA,male,8,1,1,750,4,12,4,0.75,India,0,1,4,11,0.4,5.56818181818183,0.275,0.075625,0.03,64
12407,6,124,0,1150,400,3150,2.37783844457612,Richest,0,0.8,4,2,NA,male,8,1,1,750,4,12,5,0.8,India,0,1,3,11,0.3,5.65411566850418,0.315,0.099225,0.04,64
12407,7,124,0,1150,100,3250,2.07311931781332,Richest,1,0.75,4,1,NA,male,8,1,1,750,4,12,4,0.75,India,0,1,1,11,0.1,4.29782370589076,0.325,0.105625,0.01,64
12407,8,124,0,1150,400,3650,1.84263330940927,Richest,0,0.75,4,2,NA,male,8,1,1,750,4,12,4,1,India,0,1,3,11,0.3,3.39529751294456,0.365,0.133225,0.04,64
12407,9,124,0,1150,400,4050,1.63050554988431,Richest,0,1,4,2,NA,male,8,1,1,750,4,12,4,1,India,0,1,1,11,0.1,2.65854834820354,0.405,0.164025,0.04,64
12407,10,124,0,1150,300,4350,1.47864077554815,Richer,0,1,4,1,NA,male,8,1,1,750,4,12,4,0.75,India,0,1,2,11,0.2,2.18637854311363,0.435,0.189225,0.03,64
12407,11,124,0,1150,400,4750,1.33551369814939,Richer,0,0.75,4,2,NA,male,8,1,1,750,4,12,4,1,India,0,1,3,11,0.3,1.78359683794466,0.475,0.225625,0.04,64
12407,12,124,0,1150,200,4950,1.01870094575803,Richer,1,1,5,2,NA,male,8,1,1,750,4,12,4,1,India,0.0120556324941779,0.9,2,11,0.2,1.0377516168883,0.495,0.245025,0.02,64
12407,13,124,0,1150,150,5100,0.778729458083915,Richer,1,1,5,2,NA,male,8,1,1,750,4,12,5,0.8,India,0.0356669980801793,0.888888888888889,1,10,0.111111111111111,0.606419568887668,0.51,0.2601,0.015,64
12407,14,124,0,1150,250,5350,0.610719068703689,Richer,1,1,7,2,NA,male,8,1,1,750,4,12,5,1,India,0.0560292723581366,0.888888888888889,2,10,0.222222222222222,0.372977780878301,0.535,0.286225,0.025,64
12407,15,124,0,1150,350,5700,0.536733139074896,Richer,1,1,7,2,NA,male,8,1,1,750,4,12,7,1,India,0.0637702739494926,0.888888888888889,1,10,0.111111111111111,0.288082462581192,0.57,0.3249,0.035,64
12409,0,124,0,200,NA,200,-0.67700320038633,Poorer,NA,NA,3,0,NA,female,2,2,0,500,3,12,NA,NA,US,0.67700320038633,0.318181818181818,0,12,0,0.458333333333333,0.02,4e-04,NA,4
12409,1,124,0,200,50,250,-0.892340074610606,Poorer,1,NA,8,1,NA,female,2,2,0,500,3,12,3,0.666666666666667,US,0.90183305412774,0.0909090909090909,5,12,0.454545454545455,0.796270808756062,0.025,0.000625,0.005,4
12409,2,124,0,200,300,550,-0.602650297979023,Poorer,1,0.875,7,2,NA,female,2,2,0,500,3,12,8,0.875,US,0.691565915713634,0.45,1,11,0.1,0.363187381654205,0.055,0.003025,0.03,4
12409,3,124,0,200,250,800,-0.623188770103222,Poorer,1,1,7,2,NA,female,2,2,0,500,3,12,7,0.857142857142857,US,0.701087366366125,0.4,3,11,0.3,0.388364243182767,0.08,0.0064,0.025,4
12409,4,124,0,200,350,1150,-0.532197187984344,Poorer,1,1,8,2,NA,female,2,2,0,500,3,12,7,1,US,0.622570295377912,0.4,1,11,0.1,0.283233846898443,0.115,0.013225,0.035,4
12409,5,124,0,200,400,1550,-0.337099931231621,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.49032717270054,0.5,2,11,0.2,0.113636363636364,0.155,0.024025,0.04,4
12409,6,124,0,200,400,1950,-0.173988178871423,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.415638427303955,0.6,3,11,0.3,0.0302718863869943,0.195,0.038025,0.04,4
12409,7,124,0,200,400,2350,-0.0872892344342453,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.392801554954102,0.6,3,11,0.3,0.00761941044811664,0.235,0.055225,0.04,4
12409,8,124,0,200,400,2750,0.0184263330940926,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.331673995693669,0.6,1,11,0.1,0.000339529751294452,0.275,0.075625,0.04,4
12409,9,124,0,200,400,3150,0.0931717457076745,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.279515237123024,0.6,1,11,0.1,0.00868097419821556,0.315,0.099225,0.04,4
12409,10,124,0,200,400,3550,0.17089818008848,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.237771380992667,0.6,0,11,0,0.0292061879575545,0.355,0.126025,0.04,4
12409,11,124,0,200,400,3950,0.210870583918325,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.198090548529336,0.65,4,11,0.4,0.0444664031620553,0.395,0.156025,0.04,4
12409,12,124,0,200,400,4350,0.223029201142291,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.174806671165579,0.6,1,11,0.1,0.0497420245621685,0.435,0.189225,0.04,4
12409,13,124,0,200,300,4650,0.243724486881225,Middle,1,1,7,2,NA,female,2,2,0,500,3,12,8,0.875,US,0.160501491360807,0.666666666666667,3,10,0.333333333333333,0.0594016255055164,0.465,0.216225,0.03,4
12409,14,124,0,200,350,5000,0.218514162196733,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,7,1,US,0.156881962602782,0.666666666666667,2,10,0.222222222222222,0.0477484390805401,0.5,0.25,0.035,4
12409,15,124,0,200,400,5400,0.217881769327433,Middle,1,1,8,2,NA,female,2,2,0,500,3,12,8,1,US,0.148797305882149,0.666666666666667,1,10,0.111111111111111,0.0474724654052527,0.54,0.2916,0.04,4
12410,0,124,0,200,NA,200,-0.67700320038633,Poorer,NA,NA,2,0,NA,female,-1,2,0,350,2,12,NA,NA,US,0.67700320038633,0.318181818181818,0,12,0,0.458333333333333,0.02,4e-04,NA,1
12410,1,124,0,200,100,300,-0.778424320404997,Poorer,1,NA,6,2,NA,female,-1,2,0,350,2,12,2,1,US,0.806903258956399,0.272727272727273,6,12,0.545454545454545,0.605944422597981,0.03,9e-04,0.01,1
12410,2,124,0,200,200,500,-0.71132494187688,Poorer,1,1,7,1,NA,female,-1,2,0,350,2,12,6,0.833333333333333,US,0.760722507284997,0.25,4,11,0.4,0.505983172936147,0.05,0.0025,0.02,1
12410,3,124,0,200,250,750,-0.730299339964713,Poorer,1,0.857142857142857,9,1,NA,female,-1,2,0,350,2,12,7,0.857142857142857,US,0.769248638096164,0.25,3,11,0.3,0.533337125952895,0.075,0.005625,0.025,1
12410,4,124,0,200,350,1100,-0.642653208132038,Poorer,1,0.888888888888889,9,2,NA,female,-1,2,0,350,2,12,9,0.888888888888889,US,0.692860490017354,0.3,2,11,0.2,0.413003145922401,0.11,0.0121,0.035,1
12410,5,124,0,200,350,1450,-0.561833218719368,Poorer,1,0.888888888888889,9,2,NA,female,-1,2,0,350,2,12,9,0.888888888888889,US,0.623124115306936,0.3,0,11,0,0.315656565656565,0.145,0.021025,0.035,1
12410,6,124,0,200,350,1800,-0.492966506802365,Middle,1,0.888888888888889,8,2,NA,female,-1,2,0,350,2,12,9,0.888888888888889,US,0.579960596238077,0.35,4,11,0.4,0.243015976828926,0.18,0.0324,0.035,1
12410,7,124,0,200,400,2200,-0.447357326475506,Middle,1,1,8,2,NA,female,-1,2,0,350,2,12,8,1,US,0.578291178126873,0.35,3,11,0.3,0.200128577551312,0.22,0.0484,0.04,1
12410,8,124,0,200,400,2600,-0.285608162958438,Middle,1,1,8,2,NA,female,-1,2,0,350,2,12,8,1,US,0.479084660446411,0.35,1,11,0.1,0.0815720227484937,0.26,0.0676,0.04,1
12410,9,124,0,200,400,3000,-0.163050554988431,Middle,1,1,8,2,NA,female,-1,2,0,350,2,12,8,1,US,0.395979919257617,0.4,1,11,0.1,0.0265854834820354,0.3,0.09,0.04,1
12410,10,124,0,200,400,3400,-0.0743035565602086,Middle,1,1,8,2,NA,female,-1,2,0,350,2,12,8,1,US,0.34922671583298,0.5,2,11,0.2,0.00552101851749612,0.34,0.1156,0.04,1
12410,11,124,0,200,400,3800,0,Middle,1,1,8,2,NA,female,-1,2,0,350,2,12,8,1,US,0.293940813946756,0.45,1,11,0.1,0,0.38,0.1444,0.04,1
12410,12,124,0,200,400,4200,0.0241112649883556,Middle,1,1,8,2,NA,female,-1,2,0,350,2,12,8,1,US,0.271251731119002,0.4,0,11,0,0.000581353099338703,0.42,0.1764,0.04,1
12410,13,124,0,200,300,4500,0.0653894964803287,Middle,1,1,8,2,NA,female,-1,2,0,350,2,12,8,0.875,US,0.237779987201195,0.388888888888889,3,10,0.333333333333333,0.00427578624995092,0.45,0.2025,0.03,1
12410,14,124,0,200,400,4900,0.106455617480459,Middle,1,1,9,2,NA,female,-1,2,0,350,2,12,8,1,US,0.201705380489292,0.444444444444444,1,10,0.111111111111111,0.0113327984931458,0.49,0.2401,0.04,1
12410,15,124,0,200,450,5350,0.164739874369523,Middle,1,1,9,2,NA,female,-1,2,0,350,2,12,9,1,US,0.170054063865314,0.5,1,10,0.111111111111111,0.0271392262072862,0.535,0.286225,0.045,1
12411,0,124,0,200,NA,200,-0.67700320038633,Poorer,NA,NA,4,-1,NA,female,-1,2,-1,700,4,12,NA,NA,US,0.67700320038633,0.318181818181818,0,12,0,0.458333333333333,0.02,4e-04,NA,1
12411,1,124,0,200,200,400,-0.550592811993778,Poorer,1,NA,7,2,NA,female,-1,2,-1,700,4,12,4,1,US,0.683494525233656,0.545454545454545,3,12,0.272727272727273,0.303152444619216,0.04,0.0016,0.02,1
12411,2,124,0,200,350,750,-0.167951722387597,Middle,1,1,7,2,NA,female,-1,2,-1,700,4,12,7,1,US,0.493975654081167,0.6,1,11,0.1,0.0282077810529605,0.075,0.005625,0.035,1
12411,3,124,0,200,250,1000,-0.194746490657257,Middle,1,1,8,1,NA,female,-1,2,-1,700,4,12,7,0.857142857142857,US,0.486866226643142,0.6,1,11,0.1,0.0379261956233171,0.1,0.01,0.025,1
12411,4,124,0,200,400,1400,0.020082912754126,Middle,1,0.875,8,2,NA,female,-1,2,-1,700,4,12,8,1,US,0.351450973197208,0.65,2,11,0.2,0.000403323384689837,0.14,0.0196,0.04,1
12411,5,124,0,200,300,1700,0,Middle,1,1,7,1,NA,female,-1,2,-1,700,4,12,8,0.875,US,0.357530230094144,0.7,2,11,0.2,0,0.17,0.0289,0.03,1
12411,6,124,0,200,350,2050,0.0386640397492053,Middle,1,1,7,2,NA,female,-1,2,-1,700,4,12,7,1,US,0.338310347805545,0.7,2,11,0.2,0.00149490796972813,0.205,0.042025,0.035,1
12411,7,124,0,200,350,2400,0.0327334629128416,Middle,1,1,8,2,NA,female,-1,2,-1,700,4,12,7,1,US,0.34915693773698,0.7,2,11,0.2,0.00107147959426638,0.24,0.0576,0.035,1
12411,8,124,0,200,400,2800,0.119771165111603,Middle,1,1,8,2,NA,female,-1,2,-1,700,4,12,8,1,US,0.294821329505484,0.7,2,11,0.2,0.0143451319921909,0.28,0.0784,0.04,1
12411,9,124,0,200,400,3200,0.178579179273043,Middle,1,1,8,2,NA,female,-1,2,-1,700,4,12,8,1,US,0.248457988553799,0.7,2,11,0.2,0.0318905232698336,0.32,0.1024,0.04,1
12411,10,124,0,200,400,3600,0.252632092304709,Middle,1,1,8,2,NA,female,-1,2,-1,700,4,12,8,1,US,0.208049958368584,0.75,0,11,0,0.063822974062255,0.36,0.1296,0.04,1
12411,11,124,0,200,400,4000,0.281160778557767,Middle,1,1,9,2,NA,female,-1,2,-1,700,4,12,8,1,US,0.178920495445851,0.8,1,11,0.1,0.0790513833992097,0.4,0.16,0.04,1
12411,12,124,0,200,450,4450,0.355641158578247,Middle,1,1,9,2,NA,female,-1,2,-1,700,4,12,9,1,US,0.132611957435957,0.8,1,11,0.1,0.126480633674878,0.445,0.198025,0.045,1
12411,13,124,0,200,350,4800,0.422059477282122,Middle,1,1,8,2,NA,female,-1,2,-1,700,4,12,9,0.888888888888889,US,0.107000994240538,0.777777777777778,1,10,0.111111111111111,0.178134202363658,0.48,0.2304,0.035,1
12411,14,124,0,200,400,5200,0.442631251629279,Middle,1,1,8,2,NA,female,-1,2,-1,700,4,12,8,1,US,0.0896468357730185,0.777777777777778,1,10,0.111111111111111,0.195922424918902,0.52,0.2704,0.04,1
12411,15,124,0,200,400,5600,0.430449349159075,Middle,1,1,8,2,NA,female,-1,2,-1,700,4,12,8,1,US,0.0850270319326568,0.777777777777778,0,10,0,0.185286642191471,0.56,0.3136,0.04,1
12412,0,124,0,200,NA,200,-0.67700320038633,Poorer,NA,NA,2,1,NA,male,1,2,1,450,2,12,NA,NA,US,0.67700320038633,0.318181818181818,0,12,0,0.458333333333333,0.02,4e-04,NA,1
12412,1,124,0,200,0,200,-1.00625582881622,Poorer,1,NA,4,1,NA,male,1,2,1,450,2,12,2,0.5,US,1.00625582881622,0,2,12,0.181818181818182,1.01255079302662,0.02,4e-04,0,1
12412,2,124,0,200,100,300,-1.14602351746831,Poorer,1,0.75,6,1,NA,male,1,2,1,450,2,12,4,0.75,US,1.14602351746831,0,4,11,0.4,1.31336990259044,0.03,9e-04,0.01,1
12412,3,124,0,200,300,600,-1.05163104954919,Poorer,1,1,7,2,NA,male,1,2,1,450,2,12,6,1,US,1.05163104954919,0,2,11,0.2,1.10592786437593,0.06,0.0036,0.03,1
12412,4,124,0,200,350,950,-0.97402126857512,Poorer,1,1,7,2,NA,male,1,2,1,450,2,12,7,1,US,0.97402126857512,0,1,11,0.1,0.948717431636686,0.095,0.009025,0.035,1
12412,5,124,0,200,350,1300,-0.898933149950989,Poorer,1,1,8,2,NA,male,1,2,1,450,2,12,7,1,US,0.898933149950989,0,1,11,0.1,0.808080808080807,0.13,0.0169,0.035,1
12412,6,124,0,200,400,1700,-0.705618725422993,Poorer,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.734616755234897,0.2,4,11,0.4,0.497897785667569,0.17,0.0289,0.04,1
12412,7,124,0,200,400,2100,-0.687402721169679,Poorer,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.752869646995363,0.15,2,11,0.2,0.47252250107148,0.21,0.0441,0.04,1
12412,8,124,0,200,400,2500,-0.488297826993458,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.626495325199153,0.2,1,11,0.1,0.238434767846533,0.25,0.0625,0.04,1
12412,9,124,0,200,400,2900,-0.333865422119167,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.520208913534516,0.2,0,11,0,0.11146612008681,0.29,0.0841,0.04,1
12412,10,124,0,200,400,3300,-0.237771380992667,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.453251695017272,0.2,2,11,0.2,0.05653522961916,0.33,0.1089,0.04,1
12412,11,124,0,200,400,3700,-0.140580389278883,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.383401061669682,0.25,3,11,0.3,0.0197628458498023,0.37,0.1369,0.04,1
12412,12,124,0,200,400,4100,-0.108500692447601,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.361668974825337,0.2,1,11,0.1,0.0117724002616089,0.41,0.1681,0.04,1
12412,13,124,0,200,300,4400,-0.0535004971202689,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,0.875,US,0.321002982721614,0.222222222222222,3,10,0.333333333333333,0.0028623031921159,0.44,0.1936,0.03,1
12412,14,124,0,200,400,4800,-0.00560292723581366,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.280146361790683,0.222222222222222,3,10,0.333333333333333,3.13927936098225e-05,0.48,0.2304,0.04,1
12412,15,124,0,200,400,5200,0.00531418949579105,Middle,1,1,8,2,NA,male,1,2,1,450,2,12,8,1,US,0.271023664285344,0.222222222222222,0,10,0,2.82406099971759e-05,0.52,0.2704,0.04,1
12413,0,124,0,200,NA,200,-0.67700320038633,Poorer,NA,NA,6,1,NA,NA,NA,1,1,650,6,12,NA,NA,India,0.67700320038633,0.318181818181818,0,12,0,0.458333333333333,0.02,4e-04,NA,NA
12413,1,124,0,200,600,800,0.360733221651096,Middle,0,NA,5,2,NA,NA,NA,1,1,650,6,12,6,1,India,0.303775344548292,0.636363636363636,1,12,0.0909090909090909,0.130128457202779,0.08,0.0064,0.06,NA
12414,0,124,0,1150,NA,1150,1.35400640077266,Richer,NA,NA,1,2,NA,male,6,1,2,550,1,12,NA,NA,US,0,0.863636363636364,0,12,0,1.83333333333333,0.115,0.013225,NA,36
12414,1,124,0,1150,50,1200,1.27205925529597,Richer,1,NA,4,2,NA,male,6,1,2,550,1,12,1,1,US,0.00949297951713411,0.863636363636364,5,12,0.454545454545455,1.61813474898414,0.12,0.0144,0.005,36
12414,2,124,0,1150,200,1400,1.24481864828454,Richer,1,1,5,2,NA,male,6,1,2,550,1,12,4,1,US,0.0493975654081167,0.9,2,11,0.2,1.54957346711695,0.14,0.0196,0.02,36
12414,3,124,0,1150,250,1650,1.19769091754213,Richer,1,1,6,2,NA,male,6,1,2,550,1,12,5,1,US,0.0778985962629027,0.9,2,11,0.2,1.43446353396291,0.165,0.027225,0.025,36
12414,4,124,0,1150,300,1950,1.23509913437876,Richer,1,1,7,2,NA,male,6,1,2,550,1,12,6,1,US,0.100414563770631,0.9,2,11,0.2,1.52546987174316,0.195,0.038025,0.03,36
12414,5,124,0,1150,350,2300,1.34839972492648,Richer,1,1,9,2,NA,male,6,1,2,550,1,12,7,1,US,0.0919363448813512,0.9,3,11,0.3,1.81818181818181,0.23,0.0529,0.035,36
